TitleID	Movie Title	Genres	Runtime	Adult	URL	DESCRIPTION
tt1255953	Incendies	Drama, Mystery, War	2h 11min	Yes	https://m.media-amazon.com/images/M/MV5BMTExMzQyNzc4NjReQTJeQWpwZ15BbWU3MDUwMjk3NjQ@._V1_UX182_CR0,0,182,268_AL_.jpg	Twins journey to the Middle East to discover their family history and fulfill their mother's last wishes.
tt0113277	Heat	Crime, Drama, Thriller	2h 50min	Yes	https://m.media-amazon.com/images/M/MV5BNDc0YTQ5NGEtM2NkYS00MWRhLThiNzAtNmY3NWU3YzNkMjIyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg	A group of professional bank robbers start to feel the heat from police when they unknowingly leave a clue at their latest heist.
tt0042876	Rashomon	Crime, Drama, Mystery	1h 28min	No	https://m.media-amazon.com/images/M/MV5BMTk1MDU5MjQ5NF5BMl5BanBnXkFtZTgwMDM2OTE4MzE@._V1_UY268_CR3,0,182,268_AL_.jpg	The rape of a bride and the murder of her samurai husband are recalled from the perspectives of a bandit, the bride, the samurai's ghost and a woodcutter.
tt0055630	Yojimbo	Action, Comedy, Crime, Drama, Thriller	1h 50min	No	https://m.media-amazon.com/images/M/MV5BZThiZjAzZjgtNDU3MC00YThhLThjYWUtZGRkYjc2ZWZlOTVjXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX182_CR0,0,182,268_AL_.jpg	A crafty ronin comes to a town divided by two criminal gangs and decides to play them against each other to free the town.
tt0372784	Batman Begins	Action, Adventure	2h 20min	No	https://m.media-amazon.com/images/M/MV5BZmUwNGU2ZmItMmRiNC00MjhlLTg5YWUtODMyNzkxODYzMmZlXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY268_CR9,0,182,268_AL_.jpg	After training with his mentor, Batman begins his fight to free crime-ridden Gotham City from corruption.
tt0095016	Die Hard	Action, Thriller	2h 12min	No	https://m.media-amazon.com/images/M/MV5BZjRlNDUxZjAtOGQ4OC00OTNlLTgxNmQtYTBmMDgwZmNmNjkxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg	An NYPD officer tries to save his wife and several others taken hostage by German terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.
tt6966692	Green Book	Biography, Comedy, Drama, Music	2h 10min	No	https://m.media-amazon.com/images/M/MV5BYzIzYmJlYTYtNGNiYy00N2EwLTk4ZjItMGYyZTJiOTVkM2RlXkEyXkFqcGdeQXVyODY1NDk1NjE@._V1_UX182_CR0,0,182,268_AL_.jpg	A working-class Italian-American bouncer becomes the driver of an African-American classical pianist on a tour of venues through the 1960s American South.
tt0105695	Unforgiven	Drama, Western	2h 10min	Yes	https://m.media-amazon.com/images/M/MV5BODM3YWY4NmQtN2Y3Ni00OTg0LWFhZGQtZWE3ZWY4MTJlOWU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	Retired Old West gunslinger William Munny reluctantly takes on one last job, with the help of his old partner and a young man.
tt0363163	Downfall	Biography, Drama, History, War	2h 36min	No	https://m.media-amazon.com/images/M/MV5BZDFmNzI3YmItMTMyMy00YjE1LTliYTgtN2Q4M2QzZDE5MTlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg	Traudl Junge, the final secretary for Adolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII.
tt0118849	Children of Heaven	Drama, Family	1h 29min	No	https://m.media-amazon.com/images/M/MV5BZTYwZWQ4ZTQtZWU0MS00N2YwLWEzMDItZWFkZWY0MWVjODVhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	After a boy loses his sister's pair of shoes, he goes on a series of adventures in order to find them. When he can't, he tries a new way to "win" a new pair.
